"GEO_ID","NAME","B25048_001E","B25048_001M","B25048_002E","B25048_002M","B25048_003E","B25048_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Complete plumbing facilities","Margin of Error!!Total:!!Complete plumbing facilities","Estimate!!Total:!!Lacking complete plumbing facilities","Margin of Error!!Total:!!Lacking complete plumbing facilities",
"0500000US48471","Walker County, Texas","23780","1221","23658","1216","122","126",
"0500000US48473","Waller County, Texas","17286","443","17235","430","51","56",
"0500000US48475","Ward County, Texas","4299","176","4216","169","83","60",
"0500000US48477","Washington County, Texas","13906","483","13815","475","91","92",
"0500000US48479","Webb County, Texas","76207","743","75458","763","749","180",
"0500000US48481","Wharton County, Texas","14991","325","14933","329","58","45",
"0500000US48483","Wheeler County, Texas","1935","110","1930","108","5","9",
"0500000US48485","Wichita County, Texas","48173","747","47806","749","367","152",
"0500000US48487","Wilbarger County, Texas","4586","270","4411","271","175","113",
"0500000US48489","Willacy County, Texas","5372","235","5308","238","64","52",
"0500000US48491","Williamson County, Texas","217780","1081","217184","1117","596","251",
"0500000US48493","Wilson County, Texas","16949","287","16902","295","47","43",
"0500000US48495","Winkler County, Texas","2723","131","2701","132","22","33",
"0500000US48497","Wise County, Texas","23488","451","23301","427","187","106",
"0500000US48499","Wood County, Texas","17584","483","17337","490","247","122",
"0500000US48501","Yoakum County, Texas","2682","139","2682","139","0","20",
"0500000US48503","Young County, Texas","7409","252","7306","256","103","70",
"0500000US48505","Zapata County, Texas","4390","266","4390","266","0","23",
"0500000US48507","Zavala County, Texas","3394","168","3375","170","19","28",
"0500000US49001","Beaver County, Utah","2126","168","2126","168","0","17",
"0500000US49003","Box Elder County, Utah","18194","258","18095","286","99","80",
"0500000US49005","Cache County, Utah","40362","408","40327","406","35","31",
"0500000US49007","Carbon County, Utah","7762","226","7601","262","161","97",
"0500000US49009","Daggett County, Utah","197","51","191","50","6","7",
"0500000US49011","Davis County, Utah","109899","595","109646","611","253","160",
"0500000US49013","Duchesne County, Utah","6223","147","6200","146","23","16",
"0500000US49015","Emery County, Utah","3450","101","3404","110","46","53",
"0500000US49017","Garfield County, Utah","1823","134","1814","137","9","15",
"0500000US49019","Grand County, Utah","4271","203","4266","201","5","9",
"0500000US49021","Iron County, Utah","17736","357","17697","359","39","26",
"0500000US49023","Juab County, Utah","3500","89","3497","88","3","7",
"0500000US49025","Kane County, Utah","3006","244","2953","240","53","69",
"0500000US49027","Millard County, Utah","4204","145","4146","150","58","50",
"0500000US49029","Morgan County, Utah","3504","99","3504","99","0","19",
"0500000US49031","Piute County, Utah","538","69","536","69","2","3",
"0500000US49033","Rich County, Utah","661","88","661","88","0","12",
"0500000US49035","Salt Lake County, Utah","399584","1388","398332","1423","1252","324",
"0500000US49037","San Juan County, Utah","4438","145","3995","170","443","133",
"0500000US49039","Sanpete County, Utah","8612","300","8538","301","74","58",
"0500000US49041","Sevier County, Utah","7250","156","7247","157","3","5",
"0500000US49043","Summit County, Utah","13475","418","13458","417","17","20",
"0500000US49045","Tooele County, Utah","21347","285","21267","298","80","68",
"0500000US49047","Uintah County, Utah","11227","347","11219","348","8","11",
"0500000US49049","Utah County, Utah","179387","739","178949","777","438","171",
"0500000US49051","Wasatch County, Utah","10641","365","10619","360","22","34",
"0500000US49053","Washington County, Utah","61377","1000","61255","1025","122","92",
"0500000US49055","Wayne County, Utah","1055","99","1055","99","0","12",
"0500000US49057","Weber County, Utah","87802","669","87401","672","401","155",
"0500000US50001","Addison County, Vermont","14468","293","14404","297","64","48",
"0500000US50003","Bennington County, Vermont","14513","356","14323","399","190","157",
"0500000US50005","Caledonia County, Vermont","12525","289","12420","307","105","74",
"0500000US50007","Chittenden County, Vermont","68146","579","67931","613","215","115",
"0500000US50009","Essex County, Vermont","2729","103","2715","101","14","13",
"0500000US50011","Franklin County, Vermont","19073","383","18936","383","137","132",
"0500000US50013","Grand Isle County, Vermont","2925","150","2921","150","4","5",
"0500000US50015","Lamoille County, Vermont","10830","330","10706","338","124","73",
"0500000US50017","Orange County, Vermont","12383","221","12276","224","107","37",
"0500000US50019","Orleans County, Vermont","11338","272","11296","279","42","25",
"0500000US50021","Rutland County, Vermont","24998","428","24957","430","41","24",
"0500000US50023","Washington County, Vermont","25137","389","25081","398","56","47",
"0500000US50025","Windham County, Vermont","19085","389","18965","390","120","50",
"0500000US50027","Windsor County, Vermont","24364","485","24226","486","138","63",
"0500000US51001","Accomack County, Virginia","14152","483","14022","454","130","112",
"0500000US51003","Albemarle County, Virginia","43066","825","43007","825","59","32",
"0500000US51005","Alleghany County, Virginia","6405","206","6400","207","5","9",
"0500000US51007","Amelia County, Virginia","5190","227","5190","227","0","21",
"0500000US51009","Amherst County, Virginia","12538","346","12484","346","54","57",
"0500000US51011","Appomattox County, Virginia","6187","243","6178","241","9","12",
"0500000US51013","Arlington County, Virginia","109528","819","109265","842","263","122",
"0500000US51015","Augusta County, Virginia","29880","499","29624","547","256","159",
"0500000US51017","Bath County, Virginia","1823","181","1805","181","18","28",
"0500000US51019","Bedford County, Virginia","32269","464","32180","479","89","72",
"0500000US51021","Bland County, Virginia","2260","212","2260","212","0","19",
"0500000US51023","Botetourt County, Virginia","13076","280","13055","283","21","22",
"0500000US51025","Brunswick County, Virginia","5905","314","5879","316","26","26",
"0500000US51027","Buchanan County, Virginia","7440","371","7420","368","20","31",
"0500000US51029","Buckingham County, Virginia","5724","244","5713","244","11","17",
"0500000US51031","Campbell County, Virginia","22243","388","22207","391","36","35",
"0500000US51033","Caroline County, Virginia","11000","389","10942","384","58","55",
"0500000US51035","Carroll County, Virginia","12127","376","12127","376","0","25",
"0500000US51036","Charles City County, Virginia","2932","62","2923","62","9","7",
"0500000US51037","Charlotte County, Virginia","4606","196","4565","196","41","34",
"0500000US51041","Chesterfield County, Virginia","131350","664","131041","698","309","126",
"0500000US51043","Clarke County, Virginia","5692","194","5679","196","13","20",
"0500000US51045","Craig County, Virginia","1941","186","1932","185","9","15",
"0500000US51047","Culpeper County, Virginia","17692","396","17604","398","88","72",
"0500000US51049","Cumberland County, Virginia","3990","179","3990","179","0","19",
"0500000US51051","Dickenson County, Virginia","5573","230","5547","231","26","22",
"0500000US51053","Dinwiddie County, Virginia","10268","359","10194","357","74","65",
"0500000US51057","Essex County, Virginia","4299","158","4298","158","1","3",
"0500000US51059","Fairfax County, Virginia","408673","1255","407752","1262","921","219",
"0500000US51061","Fauquier County, Virginia","25472","432","25358","432","114","82",
"0500000US51063","Floyd County, Virginia","6695","219","6673","219","22","28",
"0500000US51065","Fluvanna County, Virginia","9979","258","9965","257","14","22",
"0500000US51067","Franklin County, Virginia","22033","518","22004","514","29","33",
"0500000US51069","Frederick County, Virginia","32723","431","32663","426","60","55",
"0500000US51071","Giles County, Virginia","6824","307","6789","305","35","28",
"0500000US51073","Gloucester County, Virginia","14882","383","14858","382","24","38",
"0500000US51075","Goochland County, Virginia","9454","271","9375","282","79","76",
"0500000US51077","Grayson County, Virginia","6112","257","6085","259","27","25",
"0500000US51079","Greene County, Virginia","7533","266","7508","274","25","39",
"0500000US51081","Greensville County, Virginia","3183","237","3183","237","0","21",
"0500000US51083","Halifax County, Virginia","13506","400","13477","396","29","26",
"0500000US51085","Hanover County, Virginia","40310","399","40263","402","47","34",
"0500000US51087","Henrico County, Virginia","132465","1011","132250","1026","215","108",
"0500000US51089","Henry County, Virginia","20516","482","20449","478","67","49",
"0500000US51091","Highland County, Virginia","987","87","964","84","23","28",
"0500000US51093","Isle of Wight County, Virginia","15063","337","15029","344","34","37",
"0500000US51095","James City County, Virginia","29748","479","29687","477","61","75",
"0500000US51097","King and Queen County, Virginia","2803","132","2803","132","0","19",
"0500000US51099","King George County, Virginia","9445","211","9380","225","65","80",
"0500000US51101","King William County, Virginia","6667","176","6654","183","13","23",
"0500000US51103","Lancaster County, Virginia","5197","284","5197","284","0","21",
"0500000US51105","Lee County, Virginia","8244","385","8222","387","22","22",
"0500000US51107","Loudoun County, Virginia","135690","464","135268","502","422","181",
"0500000US51109","Louisa County, Virginia","14192","370","14184","371","8","12",
"0500000US51111","Lunenburg County, Virginia","4304","193","4304","193","0","21",
"0500000US51113","Madison County, Virginia","5175","242","5175","242","0","21",
"0500000US51115","Mathews County, Virginia","3558","300","3489","285","69","67",
"0500000US51117","Mecklenburg County, Virginia","12655","407","12470","389","185","119",
"0500000US51119","Middlesex County, Virginia","4579","248","4478","250","101","95",
"0500000US51121","Montgomery County, Virginia","35533","746","35443","743","90","82",
"0500000US51125","Nelson County, Virginia","6149","385","6149","385","0","21",
"0500000US51127","New Kent County, Virginia","8306","238","8169","255","137","135",
"0500000US51131","Northampton County, Virginia","5292","235","5262","231","30","35",
"0500000US51133","Northumberland County, Virginia","5127","356","5089","349","38","36",
"0500000US51135","Nottoway County, Virginia","5309","287","5303","288","6","9",
"0500000US51137","Orange County, Virginia","13970","386","13952","387","18","24",
"0500000US51139","Page County, Virginia","9355","291","9162","312","193","156",
"0500000US51141","Patrick County, Virginia","7732","360","7598","346","134","127",
"0500000US51143","Pittsylvania County, Virginia","24663","418","24516","447","147","129",
"0500000US51145","Powhatan County, Virginia","10722","301","10722","301","0","25",
"0500000US51147","Prince Edward County, Virginia","7113","410","7094","409","19","31",
"0500000US51149","Prince George County, Virginia","12492","403","12482","405","10","16",
"0500000US51153","Prince William County, Virginia","150488","771","150196","782","292","115",
"0500000US51155","Pulaski County, Virginia","14534","393","14499","399","35","69",
"0500000US51157","Rappahannock County, Virginia","2773","174","2703","168","70","90",
"0500000US51159","Richmond County, Virginia","2811","221","2811","221","0","19",
"0500000US51161","Roanoke County, Virginia","39087","419","39029","415","58","60",
"0500000US51163","Rockbridge County, Virginia","9045","369","9045","369","0","25",
"0500000US51165","Rockingham County, Virginia","31189","414","30977","421","212","99",
"0500000US51167","Russell County, Virginia","10355","311","10304","315","51","50",
"0500000US51169","Scott County, Virginia","8612","284","8481","287","131","62",
"0500000US51171","Shenandoah County, Virginia","17487","324","17400","329","87","60",
"0500000US51173","Smyth County, Virginia","12607","318","12530","323","77","52",
"0500000US51175","Southampton County, Virginia","6661","270","6563","295","98","105",
"0500000US51177","Spotsylvania County, Virginia","47944","489","47864","486","80","54",
"0500000US51179","Stafford County, Virginia","49469","507","49365","516","104","76",
